trace,freq,label,lof_scores,lof_pred,dbscan_pred,spectral_pred
NEW FIN RELEASE CODE_OK RELEASE CODE_OK BILLED STORNO BILLED STORNO BILLED,1,1.0,2.874569090438871,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK CODE_NOK CODE_NOK CODE_NOK CODE_NOK CODE_NOK CODE_NOK CODE_OK CODE_OK BILLED,1,1.0,1.7326933851912278,1,0.0,0.0
NEW FIN RELEASE CODE_NOK CODE_NOK CODE_OK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.2564661515429696,1,1.0,0.0
NEW FIN RELEASE CODE_NOK CODE_NOK RELEASE CODE_NOK CODE_OK BILLED CODE_OK MANUAL,1,1.0,3.2385260380273926,0,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE REOPEN DELETE,1,1.0,1.1906136920888493,1,1.0,0.0
NEW CHANGE_DIAGN FIN FIN RELEASE CODE_OK BILLED STORNO REJECT BILLED,1,1.0,14217944.894546906,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.899886571672136,1,1.0,0.0
NEW FIN RELEASE REOPEN FIN RELEASE CODE_OK REOPEN FIN REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.340069418885356,1,1.0,0.0
NEW FIN RELEASE CODE_OK MANUAL RELEASE CODE_OK DELETE,1,1.0,2.705159021071014,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK CODE_NOK SET_STATUS DELETE,1,1.0,2.107002016673118,0,1.0,0.0
NEW FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK CODE_NOK SET_STATUS,1,1.0,1.039690739941163,1,1.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED CODE_OK,1,1.0,2.5858516817273944,0,1.0,0.0
NEW CHANGE_DIAGN FIN REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK RELEASE CODE_OK MANUAL RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.1346588701472502,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK RELEASE CODE_OK MANUAL RELEASE CODE_OK RELEASE CODE_OK REOPEN DELETE,1,1.0,4.925458636449373,0,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK RELEASE CODE_OK MANUAL RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK REOPEN DELETE,1,1.0,3.0170569632667212,0,1.0,0.0
NEW NEW CHANGE_DIAGN CHANGE_DIAGN FIN FIN RELEASE RELEASE CODE_OK BILLED BILLED STORNO STORNO REJECT REJECT BILLED BILLED STORNO STORNO REJECT REJECT BILLED BILLED STORNO STORNO REJECT REJECT JOIN-PAT JOIN-PAT JOIN-PAT JOIN-PAT BILLED BILLED,1,0.0,1.1620361875627685,1,0.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN,1,1.0,2.4989086183393234,0,1.0,0.0
NEW FIN RELEASE CODE_NOK CODE_NOK CODE_NOK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.3255050950432088,1,1.0,0.0
NEW FIN RELEASE CODE_NOK CODE_NOK REOPEN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK CODE_NOK CODE_OK BILLED,1,1.0,1.464762351620423,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK RELEASE REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,2.049841083619691,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK REOPEN CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO BILLED CODE_OK,1,1.0,5.37821765999385,0,0.0,0.0
NEW FIN REOPEN FIN RELEASE CODE_OK RELEASE CODE_OK BILLED,1,1.0,3.1489860596310004,0,1.0,0.0
NEW NEW CHANGE_DIAGN JOIN-PAT JOIN-PAT JOIN-PAT JOIN-PAT FIN FIN RELEASE RELEASE CODE_OK REOPEN REOPEN DELETE DELETE,1,0.0,10.492438144036354,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE REOPEN FIN RELEASE,1,1.0,1.6934740982217353,1,1.0,0.0
NEW NEW CHANGE_DIAGN FIN FIN RELEASE RELEASE CODE_OK JOIN-PAT JOIN-PAT JOIN-PAT JOIN-PAT BILLED BILLED,1,1.0,1.6775221616652305,1,1.0,0.0
NEW FIN SET_STATUS CHANGE_END DELETE,1,0.0,4.806836712116343,0,0.0,0.0
NEW FIN RELEASE BILLED STORNO REJECT BILLED STORNO REJECT BILLED,1,0.0,1.4433509742739081,1,0.0,0.0
NEW FIN RELEASE CODE_OK REOPEN FIN SET_STATUS RELEASE CODE_OK SET_STATUS,1,1.0,1.7065667612416473,1,1.0,0.0
NEW NEW CHANGE_DIAGN JOIN-PAT JOIN-PAT JOIN-PAT JOIN-PAT FIN FIN RELEASE RELEASE CODE_OK BILLED BILLED STORNO STORNO BILLED BILLED,1,1.0,2.4156666094557715,0,1.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_OK RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,2.5858516817273944,0,1.0,0.0
NEW CHANGE_DIAGN CODE_OK FIN RELEASE CODE_OK BILLED STORNO REJECT RELEASE CODE_OK BILLED,1,1.0,5.354985550385758,0,1.0,0.0
NEW NEW NEW FIN RELEASE CODE_NOK CODE_NOK,1,1.0,3.2924890732107546,0,1.0,0.0
NEW NEW NEW NEW FIN RELEASE CODE_NOK REOPEN DELETE,1,1.0,2.5270569723094933,0,1.0,0.0
NEW FIN RELEASE CODE_OK BILLED STORNO SET_STATUS,1,1.0,3.6011821494424217,0,1.0,0.0
NEW FIN RELEASE MANUAL BILLED STORNO REJECT BILLED,1,1.0,1.3992630039082692,1,1.0,0.0
NEW CHANGE_DIAGN CHANGE_END FIN REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,5.655933018941057,0,1.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE REOPEN FIN RELEASE CODE_OK REOPEN DELETE,1,1.0,1.3727851723278348,1,1.0,0.0
NEW FIN RELEASE BILLED BILLED,1,1.0,3.1801447530124975,0,1.0,1.0
NEW FIN RELEASE CODE_OK RELEASE CODE_OK BILLED STORNO SET_STATUS,1,1.0,3.026519247457781,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED STORNO REJECT BILLED,1,1.0,1.5821935163592382,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK RELEASE CODE_OK MANUAL RELEASE CODE_OK RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.2166644299102523,1,1.0,0.0
NEW FIN RELEASE CODE_OK BILLED MANUAL CODE_OK MANUAL MANUAL MANUAL MANUAL MANUAL CODE_OK MANUAL,1,0.0,1.2731526247431375,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK MANUAL RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.242011603024752,1,1.0,0.0
NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW FIN RELEASE CODE_OK BILLED,1,0.0,1.3169925001442313,1,0.0,0.0
NEW NEW NEW NEW NEW NEW NEW NEW DELETE,1,1.0,1.540087943628218,1,0.0,0.0
NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW DELETE,1,0.0,1.540087943628218,1,0.0,0.0
NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW DELETE,1,1.0,1.540087943628218,1,0.0,0.0
NEW FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK CODE_OK BILLED CODE_OK,1,1.0,3.0467414891421365,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE REOPEN FIN RELEASE CODE_ERROR RELEASE CODE_ERROR MANUAL RELEASE CODE_ERROR REOPEN FIN RELEASE CODE_NOK CODE_NOK CODE_NOK REOPEN FIN RELEASE CODE_OK BILLED CODE_OK,1,1.0,2.024099149273369,0,0.0,0.0
NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW FIN,1,0.0,1.1926381532824841,1,0.0,0.0
NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW DELETE,1,0.0,1.540087943628218,1,0.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN REOPEN FIN REOPEN FIN REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.5813781191217038,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK CODE_NOK CODE_OK REOPEN FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.3005158517197424,1,1.0,0.0
NEW FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN CHANGE_DIAGN FIN RELEASE CODE_OK BILLED,1,1.0,2.1912068168459817,0,1.0,0.0
NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW DELETE,1,1.0,1.540087943628218,1,0.0,0.0
NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW DELETE,1,0.0,1.540087943628218,1,0.0,0.0
NEW CHANGE_DIAGN FIN REOPEN FIN FIN RELEASE CODE_OK BILLED,1,1.0,2.464385618977472,0,1.0,0.0
NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW DELETE,1,1.0,1.540087943628218,1,0.0,0.0
NEW FIN RELEASE FIN RELEASE MANUAL DELETE,1,1.0,1.9508200780642164,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK CODE_OK CODE_OK CODE_OK BILLED,1,1.0,1.0,1,1.0,0.0
NEW FIN RELEASE CODE_NOK CODE_NOK CODE_NOK CODE_NOK CODE_NOK CODE_NOK CODE_NOK CODE_NOK CODE_NOK REOPEN DELETE,1,1.0,2.3238028146964673,0,0.0,0.0
NEW FIN RELEASE CODE_OK BILLED CODE_OK MANUAL MANUAL CODE_OK MANUAL,1,1.0,1.3063630822856171,1,0.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_OK BILLED MANUAL MANUAL,1,1.0,1.447737909258201,1,1.0,0.0
NEW NEW NEW NEW FIN RELEASE CODE_OK BILLED,1,1.0,1.4339850002884624,1,0.0,1.0
NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW DELETE,1,1.0,1.540087943628218,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK CODE_NOK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.4994180942229234,1,1.0,0.0
NEW CHANGE_DIAGN FIN REOPEN FIN REOPEN FIN REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,2.464385618977472,0,0.0,0.0
NEW FIN RELEASE CODE_OK MANUAL RELEASE CODE_OK BILLED STORNO BILLED STORNO BILLED,1,1.0,3.02440650092723,0,1.0,0.0
NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW FIN RELEASE CODE_OK BILLED,1,0.0,1.4339850002884624,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,3.0699081153725367,0,1.0,0.0
NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW DELETE,1,1.0,1.540087943628218,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED STORNO BILLED STORNO BILLED STORNO REJECT BILLED,1,1.0,1.3424624534339187,1,1.0,0.0
NEW FIN RELEASE MANUAL CODE_OK BILLED,1,1.0,2.5445341603445595,0,1.0,0.0
NEW FIN RELEASE CODE_OK MANUAL RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED STORNO BILLED STORNO REJECT BILLED,1,1.0,2.9382594134894253,0,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK REOPEN FIN RELEASE CODE_NOK CODE_NOK CODE_NOK CODE_OK BILLED,1,1.0,1.2156508176423462,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE REOPEN FIN RELEASE CODE_OK BILLED CODE_OK,1,1.0,1.561157961286418,1,1.0,0.0
NEW FIN RELEASE RELEASE REOPEN FIN RELEASE BILLED,1,1.0,1.3190238758615263,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE REOPEN FIN RELEASE CODE_NOK CODE_NOK CODE_OK BILLED,1,1.0,1.3794713910624183,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK RELEASE CODE_OK MANUAL RELEASE CODE_OK CODE_OK BILLED STORNO REJECT BILLED STORNO REJECT BILLED,1,1.0,8620935.037915519,0,1.0,0.0
NEW NEW NEW NEW FIN,1,0.0,1.1926381532824841,1,0.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN REOPEN FIN REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.5813781191217038,1,0.0,0.0
NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW FIN RELEASE CODE_OK BILLED,1,0.0,1.4339850002884624,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED MANUAL CODE_OK MANUAL MANUAL MANUAL RELEASE CODE_OK BILLED,1,1.0,1.3623339207998246,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN REOPEN FIN REOPEN FIN REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.5550193728371189,1,1.0,0.0
NEW FIN RELEASE REOPEN FIN RELEASE CODE_OK RELEASE CODE_OK BILLED,1,1.0,2.71803537041049,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK REOPEN CODE_NOK DELETE,1,1.0,2.1292977748601563,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT BILLED STORNO REJECT SET_STATUS,1,1.0,1.762839947549811,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK MANUAL RELEASE CODE_OK BILLED STORNO REJECT REOPEN FIN RELEASE REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,4.279510433314047,0,1.0,0.0
NEW CHANGE_DIAGN FIN REOPEN FIN RELEASE REOPEN FIN RELEASE CODE_OK REOPEN DELETE,1,1.0,1.1894140415296341,1,0.0,0.0
NEW FIN RELEASE CODE_OK BILLED STORNO REJECT BILLED STORNO REJECT SET_STATUS,1,1.0,4.619821379078045,0,1.0,0.0
NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW FIN RELEASE CODE_OK BILLED,1,0.0,1.4339850002884624,1,0.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_OK BILLED MANUAL MANUAL CODE_OK MANUAL,1,1.0,1.276476431803925,1,0.0,0.0
NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW DELETE,1,0.0,1.540087943628218,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK RELEASE CODE_OK MANUAL RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN DELETE,1,1.0,4.135556643288423,0,1.0,0.0
NEW FIN RELEASE MANUAL SET_STATUS DELETE,1,0.0,2.11914809613714,0,0.0,0.0
NEW NEW CHANGE_DIAGN JOIN-PAT JOIN-PAT JOIN-PAT JOIN-PAT FIN FIN RELEASE RELEASE CODE_OK REOPEN REOPEN FIN FIN RELEASE RELEASE CODE_OK BILLED BILLED STORNO STORNO BILLED BILLED STORNO STORNO BILLED BILLED,1,1.0,2.729604309294764,0,0.0,0.0
NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW FIN RELEASE CODE_OK BILLED,1,0.0,1.4339850002884624,1,0.0,0.0
NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW DELETE,1,0.0,1.540087943628218,1,0.0,0.0
NEW NEW NEW NEW NEW NEW NEW DELETE,1,1.0,1.540087943628218,1,0.0,0.0
NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW DELETE,1,1.0,1.540087943628218,1,0.0,0.0
NEW FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK RELEASE CODE_OK BILLED,1,1.0,3.5319086268657234,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT REOPEN CHANGE_DIAGN CODE_OK FIN RELEASE CODE_OK REOPEN CHANGE_DIAGN FIN RELEASE CODE_OK BILLED,1,1.0,2.4511331201816797,0,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK RELEASE CODE_OK MANUAL RELEASE CODE_OK BILLED,1,1.0,1.667390934953099,1,1.0,0.0
NEW NEW NEW FIN,1,0.0,1.1926381532824841,1,0.0,0.0
NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW DELETE,1,1.0,1.540087943628218,1,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED STORNO BILLED STORNO BILLED,1,1.0,1.6064709737490237,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK CODE_NOK SET_STATUS SET_STATUS CODE_NOK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,5.606917648031822,0,1.0,0.0
NEW FIN RELEASE CODE_OK BILLED STORNO REJECT BILLED STORNO REJECT REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,2.120826692088727,0,1.0,0.0
NEW CHANGE_END FIN REOPEN CHANGE_END FIN RELEASE REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,3.7496892463653047,0,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED STORNO BILLED STORNO BILLED,1,1.0,1.6064709737490237,1,1.0,0.0
NEW FIN RELEASE MANUAL FIN RELEASE BILLED,1,1.0,3.9691253192693594,0,1.0,0.0
NEW CHANGE_DIAGN FIN CODE_OK RELEASE CODE_OK REOPEN DELETE,1,1.0,4.186574985247635,0,0.0,0.0
NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW NEW DELETE,1,0.0,1.540087943628218,1,0.0,0.0
NEW NEW FIN RELEASE CODE_NOK DELETE,1,1.0,2.2188566180986267,0,1.0,0.0
NEW NEW NEW NEW NEW NEW DELETE,1,1.0,1.540087943628218,1,0.0,0.0
NEW FIN RELEASE CODE_NOK CODE_NOK BILLED STORNO REOPEN FIN RELEASE CODE_NOK BILLED,1,1.0,1.6661905180848091,1,1.0,0.0
NEW FIN CODE_OK RELEASE CODE_OK MANUAL RELEASE CODE_OK BILLED,1,1.0,2.038646932662571,0,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE REOPEN FIN RELEASE CODE_OK RELEASE CODE_OK BILLED,1,1.0,2.0498410836196905,0,1.0,0.0
NEW FIN RELEASE CODE_NOK CODE_NOK BILLED STORNO REJECT BILLED STORNO REJECT REOPEN DELETE,1,1.0,1.5528714674402966,1,0.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.9622505830995602,1,1.0,0.0
NEW FIN RELEASE CODE_NOK CODE_NOK BILLED STORNO REJECT REOPEN FIN RELEASE CODE_NOK BILLED STORNO REJECT BILLED,1,1.0,1.7629689702365288,1,0.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE REOPEN FIN RELEASE CODE_NOK CODE_NOK REOPEN CHANGE_DIAGN FIN RELEASE CODE_OK BILLED,1,1.0,1.0223801065458646,1,1.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN REOPEN FIN REOPEN FIN RELEASE CODE_OK BILLED STORNO BILLED,1,1.0,1.593379867197717,1,1.0,0.0
NEW NEW CHANGE_DIAGN FIN FIN RELEASE RELEASE CODE_OK BILLED BILLED STORNO STORNO REJECT REJECT BILLED BILLED STORNO STORNO REJECT REJECT JOIN-PAT JOIN-PAT JOIN-PAT JOIN-PAT BILLED BILLED,1,0.0,1.187958067570122,1,0.0,0.0
NEW CHANGE_DIAGN FIN MANUAL RELEASE CODE_OK BILLED,1,1.0,2.402761511900589,0,1.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.5162042938032785,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK REOPEN FIN CODE_OK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,1.0876821601631812,1,1.0,0.0
NEW NEW NEW FIN RELEASE CODE_NOK DELETE,1,1.0,2.2188566180986267,0,0.0,0.0
NEW CHANGE_DIAGN CHANGE_DIAGN FIN RELEASE CODE_OK BILLED STORNO REJECT MANUAL REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,4.927832615332638,0,1.0,0.0
NEW FIN RELEASE SET_STATUS SET_STATUS FIN RELEASE SET_STATUS SET_STATUS FIN RELEASE BILLED,1,1.0,4.595653241935053,0,0.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_NOK CODE_NOK REOPEN FIN RELEASE CODE_NOK CODE_OK BILLED,1,1.0,1.2156508176423462,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE CODE_OK RELEASE CODE_OK REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,0.9301724261896753,1,1.0,0.0
NEW FIN RELEASE CODE_OK REOPEN FIN DELETE,1,1.0,1.153216316272158,1,1.0,0.0
NEW CHANGE_DIAGN FIN RELEASE ZDBC_BEHAN BILLED,1,1.0,20.700222192558623,0,1.0,0.0
NEW CHANGE_DIAGN FIN REOPEN FIN REOPEN FIN REOPEN FIN REOPEN FIN RELEASE CODE_OK BILLED,1,1.0,2.464385618977472,0,0.0,0.0
